Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR8692206_bin.27	10.28	0.0	Neural Network (Specific Model)	11	0.834	11039	243.53333333333333	498085	0.28	570	75	39906	None
SRR8692206_bin.3	7.49	0.0	Neural Network (Specific Model)	11	0.88	57233	324.672131147541	202290	0.49	183	6	98064	None
SRR8692206_bin.30	6.8	0.0	Neural Network (Specific Model)	11	0.902	213003	282.28819444444446	269601	0.5	288	3	213003	None
SRR8692206_bin.31	6.84	0.0	Neural Network (Specific Model)	11	0.922	84444	420.344262295082	416491	0.45	305	7	161141	None
SRR8692206_bin.32	12.68	0.02	Neural Network (Specific Model)	11	0.888	197682	310.97452229299364	329526	0.39	314	5	197682	None
SRR8692206_bin.33	94.69	0.64	Neural Network (Specific Model)	11	0.835	38865	302.20044488383587	4390518	0.28	4046	202	165982	None
SRR8692206_bin.35	15.52	0.0	Neural Network (Specific Model)	11	0.893	145531	336.0548961424332	759208	0.51	674	6	205556	None
SRR8692206_bin.4	11.17	0.0	Neural Network (Specific Model)	11	0.907	85085	383.96672504378284	724372	0.46	571	11	136366	None
SRR8692206_bin.6	40.4	0.19	Neural Network (Specific Model)	11	0.917	172316	369.503003003003	1608293	0.46	1332	12	279423	None
SRR8692206_bin.7	9.92	0.0	Neural Network (Specific Model)	11	0.886	44499	366.37089201877933	263903	0.4	213	8	77581	None
SRR8692206_bin.8	4.44	0.0	Neural Network (Specific Model)	11	0.84	141861	263.1834862385321	204617	0.48	218	3	141861	None
SRR8692207_bin.11	22.29	0.15	Neural Network (Specific Model)	11	0.841	60934	322.74563591022445	921982	0.42	802	21	179058	None
SRR8692207_bin.15	5.86	0.0	Neural Network (Specific Model)	11	0.863	6838	268.30864197530866	225805	0.59	243	44	20406	None
SRR8692207_bin.16	36.87	1.84	Neural Network (Specific Model)	11	0.852	51795	303.9618820726623	1791859	0.42	1679	42	146071	None
SRR8692207_bin.17	66.27	0.0	Neural Network (Specific Model)	11	0.895	81546	319.9788786482335	2788436	0.56	2604	58	235514	None
SRR8692207_bin.2	10.49	0.0	Neural Network (Specific Model)	11	0.903	421107	377.28801843317973	543216	0.45	434	2	421107	None
SRR8692207_bin.20	83.96	0.65	Neural Network (Specific Model)	11	0.911	155072	365.6685050798258	4144466	0.45	3445	40	543525	None
SRR8692207_bin.22	100.0	1.1	Neural Network (Specific Model)	11	0.874	43570	336.71899088997895	3292096	0.64	2854	109	155269	None
SRR8692207_bin.23	75.25	0.71	Neural Network (Specific Model)	11	0.916	5903	275.33910726182546	1351641	0.46	1501	287	22629	None
SRR8692207_bin.24	14.65	0.0	Neural Network (Specific Model)	11	0.876	38372	391.22767857142856	299924	0.61	224	16	53300	None
SRR8692207_bin.25	33.64	0.28	Neural Network (Specific Model)	11	0.884	76973	298.51403618215846	1621204	0.56	1603	44	153018	None
SRR8692207_bin.26	67.26	0.07	Neural Network (Specific Model)	11	0.892	195851	366.9748130657222	3131356	0.43	2541	22	451523	None
SRR8692207_bin.27	99.97	1.79	Neural Network (Specific Model)	11	0.907	215432	370.9661487236404	4416135	0.43	3604	34	445593	None
SRR8692207_bin.29	11.67	0.02	Neural Network (Specific Model)	11	0.876	100842	285.04434589800445	439247	0.64	451	11	122081	None
SRR8692207_bin.3	30.14	0.03	Neural Network (Specific Model)	11	0.882	251948	385.1512605042017	933762	0.57	714	7	380665	None
SRR8692207_bin.30	9.53	0.09	Neural Network (Specific Model)	11	0.886	187934	332.10645161290324	348270	0.42	310	2	187934	None
SRR8692207_bin.32	55.09	0.03	Neural Network (Specific Model)	11	0.905	130272	326.50290360046455	930459	0.38	861	9	200780	None
SRR8692207_bin.33	4.99	0.17	Neural Network (Specific Model)	11	0.906	180011	273.872	225689	0.48	250	2	180011	None
SRR8692207_bin.4	20.64	0.17	Neural Network (Specific Model)	11	0.888	27649	339.35457063711914	413495	0.6	361	28	53490	None
SRR8692207_bin.6	97.35	1.28	Neural Network (Specific Model)	11	0.858	32558	300.06869009584665	2623555	0.47	2504	126	92281	None
SRR8692207_bin.8	50.16	0.12	Neural Network (Specific Model)	11	0.866	206345	332.3768267223382	1102475	0.39	958	6	366960	None
SRR8692207_bin.9	6.71	0.0	Neural Network (Specific Model)	11	0.914	243118	409.579766536965	345035	0.44	257	3	243118	None
SRR8692213_bin.1	97.02	0.45	Neural Network (Specific Model)	11	0.912	153821	372.91361639824305	4182833	0.46	3415	41	490297	None
SRR8692213_bin.10	100.0	0.18	Neural Network (Specific Model)	11	0.876	115367	340.0993031358885	3336890	0.64	2870	42	382974	None
SRR8692213_bin.12	11.94	0.0	Neural Network (Specific Model)	11	0.873	3223	227.42567567567568	230825	0.4	296	78	20136	None
SRR8692213_bin.14	4.23	0.01	Neural Network (Specific Model)	11	0.881	157683	312.88837209302324	228895	0.48	215	4	157683	None
SRR8692213_bin.16	39.78	0.09	Neural Network (Specific Model)	11	0.865	79732	338.68348045397227	930687	0.6	793	15	252936	None
SRR8692213_bin.17	27.29	0.01	Neural Network (Specific Model)	11	0.882	246179	318.0703959773727	1718855	0.56	1591	11	395368	None
SRR8692213_bin.2	20.5	0.0	Neural Network (Specific Model)	11	0.883	61190	298.47305389221555	845338	0.42	835	21	79534	None
SRR8692213_bin.24	19.91	0.48	Neural Network (Specific Model)	11	0.896	2406	251.4945295404814	384104	0.4	457	158	6435	None
SRR8692213_bin.26	92.78	1.97	Neural Network (Specific Model)	11	0.888	53449	308.9488	1953459	0.42	1875	51	189894	None
SRR8692213_bin.5	82.62	1.38	Neural Network (Specific Model)	11	0.838	7032	307.3350846468185	1883481	0.6	1713	339	31513	None
SRR8692213_bin.6	91.69	10.05	Neural Network (Specific Model)	11	0.88	7643	273.2277323062109	1932795	0.39	2077	361	42645	None
SRR8692213_bin.8	99.82	0.62	Neural Network (Specific Model)	11	0.911	127250	360.3063265816454	4736537	0.45	3999	66	270121	None
SRR8692213_bin.9	4.79	0.0	Neural Network (Specific Model)	11	0.84	75833	279.6216216216216	294874	0.46	296	8	116537	None
ERR2641635_bin.1	19.15	0.87	Neural Network (Specific Model)	11	0.88	2806	235.88019559902202	983950	0.33	1227	365	9449	None
ERR2641635_bin.15	86.83	8.35	Neural Network (Specific Model)	11	0.868	30867	291.6164835164835	4578948	0.41	4550	343	126656	None
ERR2641635_bin.16	8.82	0.01	Neural Network (Specific Model)	11	0.95	3690	393.6043613707165	796368	0.43	642	231	14696	None
ERR2641635_bin.18	83.92	6.48	Neural Network (Specific Model)	11	0.896	64685	371.6281352235551	3417933	0.4	2751	92	281625	None
ERR2641635_bin.2	50.08	2.81	Gradient Boost (General Model)	11	0.905	3795	290.69446494464944	1302955	0.47	1355	377	19625	None
ERR2641635_bin.20	62.72	0.76	Neural Network (Specific Model)	11	0.895	19682	320.7993311036789	1924887	0.49	1794	163	69963	None
ERR2641635_bin.24	87.15	56.82	Neural Network (Specific Model)	11	0.873	29635	313.36151452282155	4145302	0.59	3856	224	188053	None
ERR2641635_bin.27	68.6	0.1	Neural Network (Specific Model)	11	0.895	22482	341.8207142857143	1601874	0.44	1400	103	57938	None
ERR2641635_bin.29	83.9	1.3	Neural Network (Specific Model)	11	0.925	5451	309.586188992731	1929935	0.37	1926	445	22478	None
ERR2641635_bin.31	56.79	5.97	Neural Network (Specific Model)	11	0.88	3425	256.87483130904184	2589103	0.4	2964	811	15529	None
ERR2641635_bin.32	23.05	5.99	Neural Network (Specific Model)	11	0.848	11686	251.0811123986095	1528650	0.37	1726	201	72107	None
ERR2641635_bin.33	84.61	0.68	Gradient Boost (General Model)	11	0.885	24843	338.0187441424555	2440698	0.44	2134	159	83813	None
ERR2641635_bin.34	57.3	6.8	Neural Network (Specific Model)	11	0.887	54419	322.265015015015	1449976	0.6	1332	43	165033	None
ERR2641635_bin.35	90.4	3.39	Gradient Boost (General Model)	11	0.897	22193	279.3172437915355	2663006	0.29	2859	224	72089	None
ERR2641635_bin.38	93.69	1.53	Neural Network (Specific Model)	11	0.891	52196	333.94546120058567	3065199	0.47	2732	86	127875	None
ERR2641635_bin.39	95.47	0.14	Gradient Boost (General Model)	11	0.879	21043	327.3782430587164	2451570	0.33	2197	172	95783	None
ERR2641635_bin.4	93.94	0.26	Neural Network (Specific Model)	11	0.896	63643	349.7576064908722	3457096	0.41	2958	99	170367	None
ERR2641635_bin.44	91.13	0.03	Neural Network (Specific Model)	11	0.841	11432	317.71665852467027	2316118	0.57	2047	266	44740	None
ERR2641635_bin.46	94.47	38.09	Neural Network (Specific Model)	11	0.895	6154	289.79195059625215	4551290	0.43	4696	934	37634	None
ERR2641635_bin.47	56.31	8.44	Neural Network (Specific Model)	11	0.866	2872	266.8228782287823	1999659	0.38	2168	719	11535	None
ERR2641635_bin.52	99.16	5.03	Neural Network (Specific Model)	11	0.89	77885	331.0596572181938	3381063	0.43	3034	83	389603	None
ERR2641635_bin.55	86.5	64.47	Neural Network (Specific Model)	11	0.886	13646	312.45821452072823	4815897	0.45	4559	515	60968	None
ERR2641635_bin.57	82.2	0.86	Neural Network (Specific Model)	11	0.905	199811	381.07355292612726	3943865	0.41	3127	52	615599	None
ERR2641635_bin.59	83.36	0.24	Neural Network (Specific Model)	11	0.892	21944	317.4065162907268	2127087	0.42	1995	149	111847	None
ERR2641635_bin.65	67.5	3.51	Neural Network (Specific Model)	11	0.883	4586	285.4365733113674	1764257	0.61	1821	438	49933	None
ERR2641635_bin.9	97.17	8.85	Neural Network (Specific Model)	11	0.898	42884	304.27518710420264	3524944	0.41	3474	171	132672	None
ERR2641677_bin.1	78.78	1.03	Gradient Boost (General Model)	11	0.89	14864	303.5712669683258	1806585	0.62	1768	161	52404	None
ERR2641677_bin.16	42.24	22.59	Gradient Boost (General Model)	11	0.871	3723	240.87778459023093	8093485	0.36	9786	2415	40178	Low confidence prediction - substantial (36%) disagreement between completeness prediction models
ERR2641677_bin.21	46.47	7.92	Gradient Boost (General Model)	11	0.897	2342	229.3292817679558	1385977	0.61	1810	608	5649	None
ERR2641677_bin.24	91.6	28.08	Neural Network (Specific Model)	11	0.878	12321	293.08260175578613	5012425	0.42	5012	579	147318	None
ERR2641677_bin.28	78.53	24.27	Neural Network (Specific Model)	11	0.898	5695	297.40567951318457	2932473	0.45	2958	661	55248	None
ERR2641677_bin.29	23.84	0.01	Neural Network (Specific Model)	11	0.815	34834	304.0763888888889	482497	0.47	432	22	120735	None
ERR2641677_bin.3	74.95	1.37	Neural Network (Specific Model)	11	0.906	7635	320.3188342757721	2433957	0.42	2299	416	31782	None
ERR2641677_bin.31	87.87	42.01	Neural Network (Specific Model)	11	0.887	43815	322.0078864353312	3448441	0.42	3170	113	128228	None
ERR2641677_bin.33	99.97	1.27	Neural Network (Specific Model)	11	0.868	174395	322.97711088504576	2192284	0.55	1966	25	263095	None
ERR2641677_bin.34	84.45	2.97	Neural Network (Specific Model)	11	0.86	35114	314.3604531410917	3188116	0.42	2913	197	89679	None
ERR2641677_bin.35	96.96	13.0	Neural Network (Specific Model)	11	0.907	47733	355.59477272727275	5166927	0.47	4400	194	154289	None
ERR2641677_bin.38	93.51	1.18	Gradient Boost (General Model)	11	0.873	25946	300.3498158863756	1959147	0.59	1901	111	56610	None
ERR2641677_bin.4	84.85	75.94	Neural Network (Specific Model)	11	0.887	14101	318.6216805390408	5425990	0.45	5046	576	70157	None
ERR2641677_bin.40	15.85	0.41	Neural Network (Specific Model)	11	0.928	2976	334.5988074957411	1267405	0.41	1174	443	9980	None
ERR2641677_bin.42	28.16	6.13	Neural Network (Specific Model)	11	0.854	12078	246.81435739096875	2237800	0.37	2591	301	202109	None
ERR2641677_bin.44	86.93	4.68	Neural Network (Specific Model)	11	0.87	40397	316.46854219948847	2131697	0.59	1955	85	137971	None
ERR2641677_bin.58	100.0	7.37	Neural Network (Specific Model)	11	0.898	52489	360.295531811559	4948734	0.42	4118	160	195108	None
ERR2641677_bin.61	20.03	0.01	Neural Network (Specific Model)	11	0.913	261839	325.5297157622739	413564	0.41	387	3	261839	None
ERR2641677_bin.62	100.0	1.33	Gradient Boost (General Model)	11	0.881	157570	316.78960774325014	2115851	0.41	1963	23	306547	None
ERR2641677_bin.63	79.64	1.69	Neural Network (Specific Model)	11	0.881	6298	297.28142329020335	2187332	0.61	2164	431	33045	None
ERR2641677_bin.66	77.35	1.03	Neural Network (Specific Model)	11	0.903	81483	354.96849087893867	2840296	0.46	2412	65	222974	None
ERR2641677_bin.68	84.31	1.92	Neural Network (Specific Model)	11	0.884	14426	303.09139784946234	2100379	0.49	2046	210	107027	None
ERR2641677_bin.7	60.67	14.35	Gradient Boost (General Model)	11	0.897	2655	250.20688052068806	1797374	0.6	2151	676	11505	None
ERR2641677_bin.70	49.37	0.49	Neural Network (Specific Model)	11	0.93	2732	254.85163934426228	999997	0.36	1220	371	9896	None
ERR2641677_bin.72	85.03	0.03	Neural Network (Specific Model)	11	0.884	38727	326.2000837170364	2641683	0.49	2389	130	181600	None
ERR2641733_bin.11	34.79	8.69	Neural Network (Specific Model)	11	0.86	6783	240.02328070644901	3117404	0.36	3737	641	32418	None
ERR2641733_bin.13	84.87	5.38	Neural Network (Specific Model)	11	0.911	59415	356.31026925485287	3742254	0.44	3194	106	154486	None
ERR2641733_bin.15	53.29	6.51	Gradient Boost (General Model)	11	0.922	2876	254.18160651920837	1418628	0.61	1718	512	8097	None
ERR2641733_bin.16	80.72	40.3	Neural Network (Specific Model)	11	0.88	5361	276.00285918513225	3944260	0.6	4197	902	24750	None
ERR2641733_bin.17	5.35	0.03	Neural Network (Specific Model)	11	0.882	5651	241.5162454873646	226573	0.53	277	44	30437	None
ERR2641733_bin.18	92.84	22.23	Gradient Boost (General Model)	11	0.882	7150	279.9143260630786	6051107	0.4	6373	1217	44105	None
ERR2641733_bin.19	13.54	0.01	Neural Network (Specific Model)	11	0.812	63656	301.1727574750831	334296	0.47	301	15	70018	None
ERR2641733_bin.22	23.79	0.83	Neural Network (Specific Model)	11	0.876	2853	257.7230483271375	474117	0.57	538	172	6994	None
ERR2641733_bin.24	98.56	0.17	Gradient Boost (General Model)	11	0.91	205899	338.5042067307692	1853463	0.54	1664	12	391881	None
ERR2641733_bin.26	98.87	94.27	Neural Network (Specific Model)	11	0.924	4017	337.78509267255697	16480654	0.43	15053	4609	59092	None
ERR2641733_bin.34	90.49	10.99	Neural Network (Specific Model)	11	0.868	12959	304.7858787413661	4110214	0.42	3909	489	44671	None
ERR2641733_bin.43	16.65	0.0	Neural Network (Specific Model)	11	0.915	74670	328.7155172413793	499203	0.42	464	28	99112	None
ERR2641733_bin.45	92.65	5.76	Neural Network (Specific Model)	11	0.911	73234	370.44173602853743	4099374	0.47	3364	87	261121	None
ERR2641733_bin.46	45.17	0.11	Neural Network (Specific Model)	11	0.866	59347	373.4563492063492	977458	0.57	756	28	153187	None
ERR2641733_bin.49	94.58	0.35	Neural Network (Specific Model)	11	0.873	42629	335.66283924843424	2206965	0.61	1916	82	217326	None
ERR2641733_bin.54	96.26	0.14	Neural Network (Specific Model)	11	0.836	14733	325.73544480670705	2504694	0.56	2147	245	70630	None
ERR2641733_bin.57	38.83	0.0	Neural Network (Specific Model)	11	0.882	3008	266.133072407045	923250	0.57	1022	320	9171	None
ERR2641733_bin.58	96.08	97.42	Neural Network (Specific Model)	11	0.912	5773	297.0223231542327	10094653	0.44	10348	2309	42119	None
ERR2641733_bin.59	7.39	0.0	Neural Network (Specific Model)	11	0.928	2436	262.1417004048583	208520	0.47	247	85	6189	None
ERR2641733_bin.63	64.78	0.43	Neural Network (Specific Model)	11	0.878	4393	293.19653979238757	1445816	0.6	1445	376	22576	None
ERR2641733_bin.66	56.85	0.61	Neural Network (Specific Model)	11	0.891	109465	349.87950566426366	1142815	0.55	971	22	358118	None
ERR2641733_bin.67	99.72	1.44	Neural Network (Specific Model)	11	0.885	52810	323.61184834123225	2309719	0.44	2110	70	120069	None
ERR2641733_bin.68	33.41	1.5	Neural Network (Specific Model)	11	0.9	2722	254.12725450901803	843575	0.55	998	313	7682	None
ERR2641733_bin.69	7.53	0.0	Neural Network (Specific Model)	11	0.925	130906	386.30898876404495	222673	0.47	178	3	130906	None
ERR2641733_bin.76	59.04	0.56	Neural Network (Specific Model)	11	0.898	20629	339.57724550898206	1891546	0.46	1670	140	66381	None
ERR2641733_bin.78	97.53	2.23	Neural Network (Specific Model)	11	0.907	8568	300.6895930860641	2756762	0.37	2777	430	72002	None
ERR2641733_bin.8	82.41	1.37	Neural Network (Specific Model)	11	0.897	22593	335.7783483097989	2618510	0.48	2337	173	92907	None
ERR2641733_bin.82	75.56	1.06	Gradient Boost (General Model)	11	0.905	6190	287.32654320987655	1540443	0.54	1620	290	32624	None
SRR059458_bin.12	50.09	0.06	Neural Network (Specific Model)	11	0.918	11421	298.26365348399247	516180	0.33	531	66	30053	None
SRR059458_bin.15	84.32	2.74	Neural Network (Specific Model)	11	0.914	4533	303.4198113207547	1264818	0.27	1272	320	23488	None
SRR059458_bin.16	100.0	91.7	Neural Network (Specific Model)	11	0.937	42937	320.6429731925264	2519081	0.28	2462	98	123619	None
SRR059458_bin.17	99.15	0.36	Neural Network (Specific Model)	11	0.892	96733	321.11950146627566	1470774	0.39	1364	35	200238	None
SRR059458_bin.23	46.01	0.34	Neural Network (Specific Model)	11	0.877	213112	388.853228962818	679152	0.44	511	8	302362	None
SRR059458_bin.3	23.54	0.4	Neural Network (Specific Model)	11	0.949	2002	245.65641025641025	301608	0.31	390	146	4874	None
SRR059458_bin.31	86.35	1.88	Neural Network (Specific Model)	11	0.88	10972	334.96869070208726	1203079	0.43	1054	155	75817	None
SRR059458_bin.4	63.3	0.07	Neural Network (Specific Model)	11	0.862	80747	346.00747282608694	1769455	0.42	1472	47	247722	None
SRR059459_bin.1	21.45	0.58	Neural Network (Specific Model)	11	0.947	2149	263.51397849462364	386785	0.31	465	177	6434	None
SRR059459_bin.14	64.88	0.44	Gradient Boost (General Model)	11	0.908	99426	356.81094527363183	1183484	0.42	1005	32	145438	None
SRR059459_bin.16	24.61	0.03	Neural Network (Specific Model)	11	0.894	14516	353.2526041666667	454823	0.38	384	43	29613	None
SRR059459_bin.17	80.36	2.97	Neural Network (Specific Model)	11	0.876	10668	322.3820895522388	2215929	0.46	2010	282	43499	None
SRR059459_bin.23	30.32	0.0	Neural Network (Specific Model)	11	0.909	2895	269.438566552901	519627	0.45	586	183	8475	None
SRR059459_bin.29	45.23	0.08	Neural Network (Specific Model)	11	0.877	192966	390.64658634538154	664705	0.44	498	10	243680	None
SRR059459_bin.31	87.95	0.0	Neural Network (Specific Model)	11	0.903	84941	330.4540853217643	1514914	0.46	1383	27	314266	None
SRR059459_bin.33	23.62	0.0	Neural Network (Specific Model)	11	0.871	107025	357.22049689440996	396042	0.42	322	3	194789	None
SRR059459_bin.4	72.98	0.02	Neural Network (Specific Model)	11	0.871	116618	374.54299516908213	1333711	0.46	1035	18	282628	None
SRR059459_bin.8	98.21	1.8	Gradient Boost (General Model)	11	0.911	29496	335.22721749696234	1811813	0.53	1646	94	78033	None
SRR513791_bin.1	39.06	0.01	Neural Network (Specific Model)	11	0.877	20799	285.1525198938992	734322	0.38	754	48	62084	None
SRR513791_bin.3	82.45	0.02	Neural Network (Specific Model)	11	0.91	87820	319.204	1314646	0.34	1250	28	154151	None
SRR8692206_bin.11	96.05	1.37	Neural Network (Specific Model)	11	0.909	80411	342.9010582010582	2131960	0.59	1890	52	198815	None
SRR8692206_bin.15	83.26	1.44	Neural Network (Specific Model)	11	0.894	107688	355.7412587412587	3408345	0.45	2860	46	328529	None
SRR8692206_bin.16	8.47	0.0	Neural Network (Specific Model)	11	0.826	130590	312.22935779816515	246794	0.29	218	6	130590	None
SRR8692206_bin.17	84.27	1.48	Neural Network (Specific Model)	11	0.897	35351	309.1852517985611	1721889	0.43	1668	77	136577	None
SRR8692206_bin.23	15.02	0.16	Neural Network (Specific Model)	11	0.883	269137	311.7406340057637	366867	0.41	347	2	269137	None
SRR8692206_bin.24	55.51	0.4	Neural Network (Specific Model)	11	0.911	195860	357.84881968859867	2344017	0.45	1991	19	408499	None
SRR8692206_bin.26	81.3	0.65	Neural Network (Specific Model)	11	0.907	85987	351.90798258345427	4002331	0.46	3445	74	192798	None
SRR8692206_bin.28	15.26	0.0	Neural Network (Specific Model)	11	0.88	475839	310.3994673768309	793776	0.49	751	5	475839	None
SRR8692206_bin.29	23.4	0.07	Neural Network (Specific Model)	11	0.894	656118	324.9398496240602	1013264	0.51	931	2	656118	None
SRR8692206_bin.34	14.47	0.0	Neural Network (Specific Model)	11	0.88	363311	306.42857142857144	576907	0.51	553	2	363311	None
SRR8692206_bin.5	60.97	6.65	Neural Network (Specific Model)	11	0.854	7456	246.5370588235294	1468920	0.39	1700	237	64115	None
SRR8692206_bin.9	100.0	0.36	Neural Network (Specific Model)	11	0.907	115804	310.3998988877654	2029078	0.39	1978	26	261023	None
SRR8692207_bin.1	53.15	1.29	Neural Network (Specific Model)	11	0.886	174516	320.4424369747899	2578095	0.51	2380	28	375057	None
SRR8692207_bin.10	8.71	0.0	Neural Network (Specific Model)	11	0.85	82432	286.02564102564105	274910	0.43	273	5	104331	None
SRR8692207_bin.12	57.14	0.37	Neural Network (Specific Model)	11	0.877	31382	336.94452773613193	1534914	0.6	1334	81	132274	None
SRR8692207_bin.13	19.42	0.26	Neural Network (Specific Model)	11	0.854	2216	214.8300283286119	531334	0.38	706	230	8958	None
SRR8692207_bin.14	35.71	0.17	Neural Network (Specific Model)	11	0.858	103597	301.0402819738167	1042831	0.45	993	15	233368	None
SRR8692207_bin.18	84.84	0.32	Neural Network (Specific Model)	11	0.856	145484	366.1247991430102	2392155	0.65	1867	30	249780	None
SRR8692207_bin.19	99.99	0.3	Neural Network (Specific Model)	11	0.862	104874	291.41702330004756	2129303	0.37	2103	43	205830	None
SRR8692207_bin.21	99.99	0.09	Neural Network (Specific Model)	11	0.905	166833	337.88225108225106	2582442	0.63	2310	27	470957	None
SRR8692207_bin.28	21.72	0.01	Neural Network (Specific Model)	11	0.896	549851	351.502427184466	968478	0.43	824	5	549851	None
SRR8692207_bin.31	49.59	0.8	Neural Network (Specific Model)	11	0.889	134936	315.82142857142856	2293710	0.51	2156	30	421943	None
SRR8692207_bin.5	99.99	0.17	Neural Network (Specific Model)	11	0.9	206962	367.8738089704857	5270907	0.41	4303	62	340207	None
SRR8692207_bin.7	64.82	0.42	Neural Network (Specific Model)	11	0.889	336029	330.22939068100357	1551450	0.59	1395	7	594509	None
SRR8692213_bin.11	74.25	5.3	Neural Network (Specific Model)	11	0.908	2871	235.98120728929385	1367365	0.4	1756	502	11374	None
SRR8692213_bin.13	13.03	0.01	Neural Network (Specific Model)	11	0.872	125038	317.48580441640377	691563	0.43	634	14	145415	None
SRR8692213_bin.15	18.95	1.47	Neural Network (Specific Model)	11	0.887	2181	204.28836424957842	408462	0.4	593	187	5226	None
SRR8692213_bin.18	8.81	0.0	Neural Network (Specific Model)	11	0.881	77388	341.1490909090909	318947	0.59	275	6	130568	None
SRR8692213_bin.19	36.9	0.5	Neural Network (Specific Model)	11	0.897	83595	366.5144467935166	1736595	0.41	1419	29	293100	None
SRR8692213_bin.20	95.64	4.43	Neural Network (Specific Model)	11	0.881	11990	287.7209920283437	2209537	0.39	2258	268	61250	None
SRR8692213_bin.21	72.56	0.06	Neural Network (Specific Model)	11	0.891	221911	323.3720864127345	3824449	0.56	3518	24	466156	None
SRR8692213_bin.22	25.63	0.0	Neural Network (Specific Model)	11	0.873	544421	322.28978224455614	659859	0.6	597	4	544421	None
SRR8692213_bin.23	41.36	0.03	Neural Network (Specific Model)	11	0.901	95969	379.8781690140845	1793524	0.42	1420	29	236691	None
SRR8692213_bin.25	19.79	0.0	Neural Network (Specific Model)	11	0.878	275523	332.7457627118644	468589	0.6	413	4	275523	None
SRR8692213_bin.3	41.29	1.52	Neural Network (Specific Model)	11	0.893	263584	341.3264705882353	1946971	0.5	1700	14	478106	None
SRR8692213_bin.4	70.16	0.55	Neural Network (Specific Model)	11	0.895	145144	322.4647766323024	3768288	0.49	3492	41	504900	None
SRR8692213_bin.7	99.97	2.64	Neural Network (Specific Model)	11	0.904	148730	360.9362472832649	4954633	0.42	4141	49	481125	None
